state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-29EFD29BD74A5AE5_5,0x1F04A0,38,116,132,180,32707,1307,E1 44,레
HASH-29EFD29BD74A5AE5_5,0x1F04B4,38,116,132,180,32707,1307,E1 44,레
HASH-29EFD29BD74A5AE5_5,0x1F04D4,50,116,168,240,32704,1736,E2 F2,벨
HASH-29EFD29BD74A5AE5_5,0x1F04E8,50,116,168,240,32704,1736,E2 F2,벨
HASH-29EFD29BD74A5AE5_5,0x1F0508,62,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F051C,62,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F053C,68,116,48,0,32705,17,12,1
HASH-29EFD29BD74A5AE5_5,0x1F0550,68,116,48,0,32705,17,12,1
HASH-29EFD29BD74A5AE5_5,0x1F0570,80,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F0584,80,116,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F05A4,86,116,84,192,32704,1372,E1 85,상
HASH-29EFD29BD74A5AE5_5,0x1F05B8,86,116,84,192,32704,1372,E1 85,상
HASH-29EFD29BD74A5AE5_5,0x1F05D8,98,116,120,192,32705,1385,E1 92,승
HASH-29EFD29BD74A5AE5_5,0x1F05EC,98,116,120,192,32705,1385,E1 92,승
HASH-29EFD29BD74A5AE5_5,0x1F060C,110,116,96,192,32707,1379,E1 8C,소
HASH-29EFD29BD74A5AE5_5,0x1F0620,110,116,96,192,32707,1379,E1 8C,소
HASH-29EFD29BD74A5AE5_5,0x1F0640,172,116,48,0,32705,17,12,1
HASH-29EFD29BD74A5AE5_5,0x1F0654,172,116,48,0,32705,17,12,1
HASH-29EFD29BD74A5AE5_5,0x1F0674,134,120,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F0688,134,120,204,12,32707,155,9C, 
HASH-29EFD29BD74A5AE5_5,0x1F06A8,140,120,24,168,32706,1186,E0 CA,있
HASH-29EFD29BD74A5AE5_5,0x1F06BC,140,120,24,168,32706,1186,E0 CA,있
HASH-29EFD29BD74A5AE5_5,0x1F06DC,152,120,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F06F0,152,120,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F0710,164,120,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F0724,164,120,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F0744,176,120,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F0758,176,120,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F0778,182,120,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F078C,182,120,204,144,32707,1079,E0 5F,습
HASH-29EFD29BD74A5AE5_5,0x1F07AC,194,120,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F07C0,194,120,84,144,32705,1037,E0 35,니
HASH-29EFD29BD74A5AE5_5,0x1F07E0,206,120,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F07F4,206,120,0,168,32705,1177,E0 C1,다
HASH-29EFD29BD74A5AE5_5,0x1F0F9C,106,104,216,96,32705,745,DF 10,진
HASH-29EFD29BD74A5AE5_5,0x1F0FB0,106,104,216,96,32705,745,DF 10,진
HASH-29EFD29BD74A5AE5_5,0x1F0FD0,118,104,84,156,32707,1123,E0 8B,행
